unieke_id,latitude,longitude,naam,rijstrook,Kmp_Rsys
322,51.19207015,3.078360949,knooppunt Jabbeke,R10,
323,51.19198036,3.078359945,knooppunt Jabbeke,R10,"1,001"
324,51.19297995,3.070140477,knooppunt Jabbeke,R10,"0,895"
325,51.07888397,3.153375729,complex Torhout (10),R10,"57,574"
326,51.07888061,3.153430319,complex Torhout (10),R11,"57,574"
327,51.07886777,3.153606813,complex Torhout (10),R10,"57,564"
4257,51.20745595,4.611348324,"E34 RVMS kmpt 12,53",R11,"12,523"
328,51.07887322,3.15355767,complex Torhout (10),R11,"57,564"
4258,51.21767413,4.637942077,"E34 kmpt 14,575 enkele snede",B09,"14,673"
329,51.07916345,3.152629168,complex Torhout (10),R10,"0,287"
4259,51.21764778,4.6379782,"E34 kmpt 14,575 enkele snede",R10,"14,673"
4271,51.24369782,4.747281726,"E34 RVMS kmpt 23,2",R10,"23,244"
4272,51.24369782,4.747281726,"E34 RVMS kmpt 23,2",R11,"23,244"
4276,51.30367247,4.306089482,Complex nr 12 Lillo,R09,"86,276"
4277,51.30370324,4.306057074,Complex nr 12 Lillo,R10,"86,276"
4278,51.30372909,4.306032721,Complex nr 12 Lillo,R11,"86,276"
4270,51.24369782,4.747281726,"E34 RVMS kmpt 23,2",B09,"23,244"
330,51.07836746,3.152460137,complex Torhout (10),R10,"0,043"
331,51.0787507,3.152634341,complex Torhout (10),R10,
332,51.07871964,3.152630932,complex Torhout (10),R10,
333,51.09545458,3.398317969,Aalter - Beernem,R10,"68,642"
334,51.09548149,3.398347738,Aalter - Beernem,R11,"68,642"
335,51.09550936,3.398375886,Aalter - Beernem,R12,"68,642"
336,51.09562898,3.398485364,Aalter - Beernem,R10,"68,639"
337,51.09560139,3.398458769,Aalter - Beernem,R11,"68,639"
338,51.0955735,3.398432126,Aalter - Beernem,R12,"68,639"
4268,51.24385668,4.720943524,"E34 kmpt 21,39 enkele snede",R10,"21,406"
339,51.24700446,3.397035388,Westkapelle - Maldegem,R10,"71,074"
4269,51.24385668,4.720943524,"E34 kmpt 21,39 enkele snede",R11,"21,406"
4282,51.31387671,4.567445816,"E19 snede BWM kmpt 46,6",R10,"46,598"
4283,51.31385331,4.567479147,"E19 snede BWM kmpt 46,6",R11,"46,598"
4284,51.32229114,4.584817083,"E19 snede BWM kmpt 48,1",R10,"48,123"
4285,51.32226343,4.58485422,"E19 snede BWM kmpt 48,1",R11,"48,123"
4286,51.33093156,4.601156969,"E19 snede BWM kmpt 49,6",R10,"49,622"
4287,51.3309059,4.601194849,"E19 snede BWM kmpt 49,6",R11,"49,622"
4288,51.34114795,4.615721448,"E19 snede BWM kmpt 51,1",R10,"51,151"
4289,51.34112523,4.615765138,"E19 snede BWM kmpt 51,1",R11,"51,151"
4280,51.30310022,4.304204366,Complex nr 12 Lillo,R10,"86,126"
340,51.24701395,3.397077192,Westkapelle - Maldegem,R11,"71,074"
4281,51.30307655,4.30423005,Complex nr 12 Lillo,R11,"86,126"
341,51.24704408,3.397222639,Westkapelle - Maldegem,R10,"71,071"
342,51.24703472,3.397173877,Westkapelle - Maldegem,R11,"71,071"
347,51.22627575,4.352037047,complex St-Anna - Linkeroever (7),R10,"0,081"
348,51.22627575,4.352037047,complex St-Anna - Linkeroever (7),R11,"0,081"
349,51.22622267,4.352287227,"R1 snede kmpt 16,6",R10,"0,071"
4279,51.30312738,4.304171466,Complex nr 12 Lillo,R09,"86,126"
4293,51.368896,4.647736,"E19 snede BWM kmpt 55,0",R11,"54,956"
4294,51.37858787,4.659297842,"E19 snede BWM kmpt 56,3",R10,"56,304"
4295,51.37856821,4.65933596,"E19 snede BWM kmpt 56,3",R11,"56,304"
4290,51.35389736,4.630289579,"E19 snede BWM kmpt 52,9",R10,"52,896"
350,51.22570426,4.351605118,complex St-Anna - Linkeroever (7),R10,"0,601"
4291,51.35387925,4.63032834,"E19 snede BWM kmpt 52,9",R11,"52,896"
351,51.22570426,4.351605118,complex St-Anna - Linkeroever (7),R11,"0,601"
4292,51.368917,4.647686,"E19 snede BWM kmpt 55,0",R10,"54,956"
354,51.2274767,4.354128145,"A11 Snede kmpt 66,1",R10,"0,693"
358,51.21769437,4.351406994,"Snede E17 kmpt 99,7",R11,"0,05"
364,51.21558629,4.357328782,"R1 snede 15,1",R10,"15,47"
29,51.11932681,4.218856421,Temsebrug,TR11,"22,649"
372,51.21514739,4.361397306,"R1 snede 15,1",R10,"0,203"
374,51.20190643,4.383927252,knooppunt Antwerpen-Centrum +  Het Zuid,R10,"0,152"
375,51.20215749,4.383237054,knooppunt Antwerpen-Centrum +  Het Zuid,R10,"0,762"
376,51.20215749,4.383237054,knooppunt Antwerpen-Centrum +  Het Zuid,R11,"0,762"
377,51.19679033,4.38327139,knooppunt Antwerpen-Centrum +  Het Zuid,R10,"1,47"
378,51.19679033,4.38327139,knooppunt Antwerpen-Centrum +  Het Zuid,R11,"1,47"
379,51.19693683,4.383404686,knooppunt Antwerpen-Centrum +  Het Zuid,R10,"0,056"
30,51.11932378,4.218895541,Temsebrug,R10,"22,649"
31,51.19869562,4.436182918,Berchem - Borgerhout,R08,"8,443"
32,51.19870398,4.436123298,Berchem - Borgerhout,R09,"8,443"
33,51.19871384,4.436066812,Berchem - Borgerhout,R10,"8,443"
34,51.19872475,4.436015717,Berchem - Borgerhout,R11,"8,443"
35,51.19873287,4.435961184,Berchem - Borgerhout,R12,"8,443"
36,51.1988124,4.435585071,Berchem - Borgerhout,R08,"8,432"
37,51.19880161,4.435637767,Berchem - Borgerhout,R09,"8,432"
38,51.1987914,4.435688665,Berchem - Borgerhout,R10,"8,432"
39,51.19878439,4.435738523,Berchem - Borgerhout,R11,"8,432"
380,51.19693683,4.383404686,knooppunt Antwerpen-Centrum +  Het Zuid,R11,"0,056"
381,51.19711338,4.378979741,knooppunt Antwerpen-Centrum +  Het Zuid,R10,"0,132"
382,51.19717726,4.379046467,knooppunt Antwerpen-Centrum +  Het Zuid,R10,"0,046"
383,51.19726176,4.379148775,knooppunt Antwerpen-Centrum +  Het Zuid,P00,"0,472"
384,51.19726176,4.379148775,knooppunt Antwerpen-Centrum +  Het Zuid,R10,"0,472"
385,51.19531091,4.385925646,knooppunt Antwerpen-Centrum + Het Kiel,R10,"1,719"
386,51.19531091,4.385925646,knooppunt Antwerpen-Centrum + Het Kiel,R11,"1,719"
387,51.19543125,4.38628833,knooppunt Antwerpen-Centrum + Het Kiel,R10,"0,081"
388,51.19543125,4.38628833,knooppunt Antwerpen-Centrum + Het Kiel,R11,"0,081"
389,51.1934268,4.386190294,knooppunt Antwerpen-Centrum + Het Kiel,R10,"1,094"
40,51.19877476,4.435788457,Berchem - Borgerhout,R12,"8,432"
41,51.22745633,4.445018164,complex Deurne (2),R10,"4,868"
42,51.22743489,4.444982393,complex Deurne (2),R11,"4,868"
43,51.22741249,4.444940727,complex Deurne (2),R12,"4,868"
44,51.22739386,4.444906651,complex Deurne (2),R13,"4,868"
45,51.2275548,4.445217515,complex Deurne (2),R10,"0,031"
46,51.22753771,4.445174459,complex Deurne (2),R11,"0,031"
47,51.22728325,4.444703321,complex Deurne (2),R09,"4,863"
48,51.22730753,4.444747916,complex Deurne (2),R10,"4,863"
49,51.29358,4.405324,complex Leugenberg (15) (noordzijde),R10,"41,573"
390,51.1935116,4.386218362,knooppunt Antwerpen-Centrum + Het Kiel,R10,"0,071"
391,51.19343865,4.388549209,knooppunt Antwerpen-Centrum + Het Kiel,R10,"0,248"
392,51.19341475,4.388665002,knooppunt Antwerpen-Centrum + Het Kiel,R10,"1,046"
393,51.19188351,4.387954603,knooppunt Antwerpen-Centrum + Het Kiel,R10,"2,13"
394,51.19188351,4.387954603,knooppunt Antwerpen-Centrum + Het Kiel,R11,"2,13"
395,51.19218112,4.387769985,knooppunt Antwerpen-Centrum + Het Kiel,R10,"0,001"
396,51.1919067,4.38808682,knooppunt Antwerpen-Centrum + Het Kiel,R10,"2,129"
397,51.1919067,4.38808682,knooppunt Antwerpen-Centrum + Het Kiel,R11,"2,129"
398,51.19258517,4.387933405,knooppunt Antwerpen-Centrum + Het Kiel,R10,"0,063"
399,51.18731795,4.402710742,complex Wilrijk / Legrellelaan (ring2 op,R10,"34,915"
50,51.293558,4.405283,complex Leugenberg (15) (noordzijde),R11,"41,573"
51,51.293476,4.405129,complex Leugenberg (15) (noordzijde),R10,"41,568"
52,51.293494,4.405167,complex Leugenberg (15) (noordzijde),R11,"41,568"
53,51.293746,4.405417,complex Leugenberg (15) (noordzijde),R10,"0,431"
59,51.31373875,4.332144336,complex Kanaaldok B1-B2 (13) Thijsmanstu,R10,"0,601"
60,51.31376174,4.332119824,complex Kanaaldok B1-B2 (13) Thijsmanstu,R11,"0,374"
61,51.31378664,4.332093792,complex Kanaaldok B1-B2 (13) Thijsmanstu,R10,"0,374"
63,51.31150918,4.332902107,complex Kanaaldok B1-B2 (13) Thijsmanstu,R10,"0,523"
68,51.37017571,4.308040127,complex Zandvliet (11) (Scheldelaan- dee,R10,"0,807"
69,51.37017395,4.30777884,complex Zandvliet (11) (Scheldelaan- dee,R10,"0,023"
70,51.37017395,4.30782884,complex Zandvliet (11) (Scheldelaan- dee,R11,"0,023"
71,51.372222,4.307464,complex Zandvliet (11) (Scheldelaan- dee,R10,"1,263"
72,51.372216,4.307418,complex Zandvliet (11) (Scheldelaan- dee,R11,"1,263"
73,51.10591041,4.369141673,Boom - Aartselaar (sleuf),R10,"25,255"
74,51.10590605,4.369191032,Boom - Aartselaar (sleuf),R11,"25,255"
75,51.10590091,4.369234533,Boom - Aartselaar (sleuf),R12,"25,255"
76,51.1057283,4.369373791,Boom - Aartselaar (sleuf),R10,"25,242"
77,51.10573122,4.369330913,Boom - Aartselaar (sleuf),R11,"25,242"
78,51.10573576,4.369287997,Boom - Aartselaar (sleuf),R12,"25,242"
99,51.208427,3.823881,Tractaatweg,R10,"0,464"
3803,51.100563,4.436357,Parking Waarloos,R10,"24,47"
3804,51.100552,4.4363,Parking Waarloos,R11,"24,47"
3805,51.100546,4.436249,Parking Waarloos,R12,"24,47"
3806,51.100194,4.435502,Parking Waarloos,R10,"24,435"
3807,51.100209,4.43559,Parking Waarloos,R10,"24,434"
3808,51.100219,4.43563,Parking Waarloos,R11,"24,434"
3809,51.100229,4.43568,Parking Waarloos,R12,"24,434"
3802,51.10058,4.436472,Parking Waarloos,R10,"24,473"
3814,51.095627,4.438805,Parking Waarloos,R10,"23,967"
3815,51.095615,4.438738,Parking Waarloos,R10,"23,96"
3816,51.095607,4.438685,Parking Waarloos,R11,"23,96"
3817,51.095598,4.438632,Parking Waarloos,R12,"23,96"
3818,50.86917097,4.53955669,Snede Everberg  Sterrebeek 3,R08,"11,008"
3819,51.19246441,4.402386075,Afrit Ring 2 Wilrijk - Gerard Le Grellel,R09,"11,197"
3810,51.095386,4.437806,Parking Waarloos,R10,"23,923"
3811,51.095404,4.437903,Parking Waarloos,R10,"23,931"
3812,51.095411,4.43795,Parking Waarloos,R11,"23,931"
3813,51.095418,4.437998,Parking Waarloos,R12,"23,931"
3825,51.19643503,4.390717384,Oprit Kolonel Silvertopstraat Ring 2,R09,"12,124"
3826,51.19643503,4.390717384,Oprit Kolonel Silvertopstraat Ring 2,R10,"12,124"
3827,51.19643503,4.390717384,Oprit Kolonel Silvertopstraat Ring 2,R11,"12,124"
3828,51.19643503,4.390717384,Oprit Kolonel Silvertopstraat Ring 2,R12,"12,124"
3829,51.19662436,4.390855893,Oprit Kolonel Silvertopstraat Ring 2,R09,"12,121"
3820,51.19246441,4.402386075,Afrit Ring 2 Wilrijk - Gerard Le Grellel,R10,"11,197"
3821,51.19246441,4.402386075,Afrit Ring 2 Wilrijk - Gerard Le Grellel,R11,"11,197"
3822,51.19246441,4.402386075,Afrit Ring 2 Wilrijk - Gerard Le Grellel,R12,"11,197"
3823,51.19077775,4.412343675,Knoop R1 - E19,R10,"0,752"
3824,51.19643503,4.390717384,Oprit Kolonel Silvertopstraat Ring 2,R08,"12,124"
2504,50.878523,4.665534,Complex nr 16 Gasthuisberg,R10,"0,115"
3836,51.19214031,4.426288198,Afrit 4 Ring 1 Lier-Mortsel,R11,"9,468"
2503,50.878642,4.664693,Complex nr 16 Gasthuisberg,R10,"0,048"
3837,51.19211039,4.426308276,Afrit 4 Ring 1 Lier-Mortsel,R12,"9,468"
3838,51.20586656,4.440366126,Tussen Oprit - Afrit Borgerhout,R08,"7,565"
3839,51.20584857,4.440412306,Tussen Oprit - Afrit Borgerhout,R09,"7,565"
2500,50.878509,4.66484,Complex nr 16 Gasthuisberg,R11,"84,147"
3830,51.19662436,4.390855893,Oprit Kolonel Silvertopstraat Ring 2,R10,"12,121"
2509,50.93369972,4.745614842,"Spitsstrook E314 kmpt 76,0",R10,"75,633"
3831,51.19662436,4.390855893,Oprit Kolonel Silvertopstraat Ring 2,R11,"12,121"
2508,50.93377521,4.745455422,"Spitsstrook E314 kmpt 76,0",R11,"75,637"
3832,51.19662436,4.390855893,Oprit Kolonel Silvertopstraat Ring 2,R12,"12,121"
2507,50.93379797,4.745413152,"Spitsstrook E314 kmpt 76,0",R10,"75,637"
3833,51.1922346,4.42622682,Afrit 4 Ring 1 Lier-Mortsel,R08,"9,468"
3834,51.19220284,4.426248333,Afrit 4 Ring 1 Lier-Mortsel,R09,"9,468"
3835,51.19216729,4.426271231,Afrit 4 Ring 1 Lier-Mortsel,R10,"9,468"
2515,51.30383273,4.305923311,Complex nr 12 Lillo,R10,"86,272"
3847,51.19162714,4.425135199,Oprit 4 Ring 2,R11,"9,564"
2514,50.93034597,4.741780958,"Spitsstrook E314 kmpt 76,0",R10,"0,041"
3848,51.19165408,4.425119724,Oprit 4 Ring 2,R12,"9,564"
2513,50.93065765,4.741597217,"Spitsstrook E314 kmpt 76,0",R10,"0,278"
3849,51.19070917,4.417841379,R1 afrit E19-A12,R09,"10,071"
2512,50.93365007,4.74573881,Complex nr 21 Holsbeek,R10,"0,217"
2511,50.93435197,4.745905506,Complex nr 21 Holsbeek,R10,"0,075"
2510,50.93371749,4.745579607,"Spitsstrook E314 kmpt 76,0",R11,"75,633"
3840,51.20583067,4.440465985,Tussen Oprit - Afrit Borgerhout,R10,"7,565"
3841,51.20581656,4.440505788,Tussen Oprit - Afrit Borgerhout,R11,"7,565"
3842,51.20580346,4.440548423,Tussen Oprit - Afrit Borgerhout,R12,"7,565"
2519,51.30299353,4.304384153,Complex nr 12 Lillo,R10,"86,124"
3843,51.1914985,4.425213722,Oprit 4 Ring 2,R07,"9,564"
2518,51.30375092,4.30519047,Complex nr 12 Lillo,R10,"0,452"
3844,51.19153193,4.425194498,Oprit 4 Ring 2,R08,"9,564"
2517,51.30411557,4.306359654,Complex nr 12 Lillo,R10,"0,019"
3845,51.19156299,4.425173494,Oprit 4 Ring 2,R09,"9,564"
2516,51.303807,4.305946989,Complex nr 12 Lillo,R11,"86,272"
3846,51.19159772,4.425153642,Oprit 4 Ring 2,R10,"9,564"
3860,51.20223818,4.438085317,"R1 RSS Snede kmpt 8,0",R10,"8,018"
2526,50.95724317,4.932628653,Complex nr 23 Tielt-Winge,R10,"61,404"
3858,51.20221108,4.438190379,"R1 RSS Snede kmpt 8,0",R08,"8,018"
2525,50.95737005,4.932663612,Complex nr 23 Tielt-Winge,R11,"61,442"
3859,51.20222451,4.43813685,"R1 RSS Snede kmpt 8,0",R09,"8,018"
2524,50.95740069,4.932669951,Complex nr 23 Tielt-Winge,R10,"61,442"
2523,51.30253623,4.305105343,Complex nr 12 Lillo,R10,"0,079"
2522,51.30244572,4.304955318,Complex nr 12 Lillo,R11,"0,089"
2521,51.30247392,4.304994601,Complex nr 12 Lillo,R10,"0,089"
2520,51.30301738,4.304353094,Complex nr 12 Lillo,R11,"86,124"
3850,51.19067317,4.417848937,R1 afrit E19-A12,R10,"10,071"
3851,51.19064377,4.417856499,R1 afrit E19-A12,R11,"10,071"
3852,51.19061151,4.417861041,R1 afrit E19-A12,R12,"10,071"
3853,51.19046721,4.419135851,R1 afrit E19-A12,R08,"9,982"
3854,51.19050319,4.419127931,R1 afrit E19-A12,R09,"9,982"
2529,50.95765206,4.931593255,Complex nr 23 Tielt-Winge,R10,"0,314"
3855,51.19053499,4.419121269,R1 afrit E19-A12,R10,"9,982"
2528,50.95741741,4.933775538,Complex nr 23 Tielt-Winge,R10,"0,036"
3856,51.19057209,4.419108545,R1 afrit E19-A12,R11,"9,982"
2527,50.95727694,4.932636537,Complex nr 23 Tielt-Winge,R11,"61,404"
3857,51.19060391,4.4190986,R1 afrit E19-A12,R12,"9,982"
3870,51.19803949,4.435244659,"R1 RSS Snede kmpt 8,5",R10,"8,534"
3871,51.19802599,4.435301536,"R1 RSS Snede kmpt 8,5",R11,"8,534"
2540,51.15486188,4.41992767,Complex nr 6a U.Z.A.,R11,"30,742"
1206,51.193932,4.635149,complex Massenhoven (19) + aangrenzende,B09,"13,58"
2537,51.15489572,4.41962577,Complex nr 6a U.Z.A.,R13,"30,734"
3869,51.19805109,4.435200153,"R1 RSS Snede kmpt 8,5",R09,"8,534"
1205,51.192762,4.643657,complex Massenhoven (19) + aangrenzende,R10,"0,073"
2536,51.15488349,4.419581372,Complex nr 6a U.Z.A.,R12,"30,734"
1204,51.192912,4.642464,complex Massenhoven (19) + aangrenzende,R10,"0,021"
2535,51.15486768,4.41952212,Complex nr 6a U.Z.A.,R11,"30,734"
1203,51.192981,4.643061,complex Massenhoven (19) + aangrenzende,R11,"14,152"
2534,51.15485309,4.41948101,Complex nr 6a U.Z.A.,R10,"30,734"
1202,51.192954,4.643046,complex Massenhoven (19) + aangrenzende,R10,"14,152"
2533,51.1570594,4.41780216,Complex nr 6a U.Z.A.,R10,"0,026"
1201,51.19329,4.642483,complex Massenhoven (19) + aangrenzende,R10,"0,062"
2532,51.15705342,4.41863119,Complex nr 6a U.Z.A.,R10,"0,129"
1200,51.193156,4.643569,complex Massenhoven (19) + aangrenzende,R10,"0,041"
2531,50.95700728,4.933702414,Complex nr 23 Tielt-Winge,R10,"0,313"
2530,50.95718509,4.931710815,Complex nr 23 Tielt-Winge,R10,"0,029"
3861,51.20225397,4.438029818,"R1 RSS Snede kmpt 8,0",R11,"8,018"
3862,51.20226808,4.437977921,"R1 RSS Snede kmpt 8,0",R12,"8,018"
3863,51.20118168,4.436885652,"R1 RSS Snede kmpt 8,1",R08,"8,151"
3864,51.20116934,4.43693185,"R1 RSS Snede kmpt 8,1",R09,"8,151"
3865,51.20115717,4.436991835,"R1 RSS Snede kmpt 8,1",R10,"8,151"
1209,51.194873,4.625161,Massenhoven - Ranst (richting Antwerpen),B09,"12,876"
3866,51.20114504,4.437042768,"R1 RSS Snede kmpt 8,1",R11,"8,151"
1208,51.193867,4.635137,complex Massenhoven (19) + aangrenzende,R11,"13,58"
2539,51.15487422,4.41997771,Complex nr 6a U.Z.A.,R10,"30,742"
3867,51.20113383,4.437089154,"R1 RSS Snede kmpt 8,1",R12,"8,151"
1207,51.193897,4.635143,complex Massenhoven (19) + aangrenzende,R10,"13,58"
2538,51.15511167,4.41910789,Complex nr 6a U.Z.A.,R10,"0,12"
3868,51.19806364,4.43514974,"R1 RSS Snede kmpt 8,5",R08,"8,534"
3881,51.19386592,4.431692687,"R1 RSS Snede kmpt 9,1",R06,"9,05"
3882,51.19388905,4.43165874,"R1 RSS Snede kmpt 9,1",R07,"9,05"
1220,51.197702,4.594525,Massenhoven - Ranst,R11,"10,713"
2551,51.13019246,4.10003024,Snede Erembodegem,R10,"79,893"
2550,51.12995932,4.099371217,Snede Erembodegem,R12,"79,84"
1217,51.19668433,4.605166091,Massenhoven - Ranst (richting Antwerpen),R11,"11,467"
2548,51.12989351,4.09939236,Snede Erembodegem,R10,"79,84"
1216,51.196719,4.605175,Massenhoven - Ranst (richting Antwerpen),R10,"11,467"
2547,50.9457588,4.772122364,Snede Holsbeek,R11,"73,324"
1215,51.19675,4.605184,Massenhoven - Ranst (richting Antwerpen),B09,"11,467"
2546,50.94572671,4.772152647,Snede Holsbeek,R10,"73,324"
1214,51.195753,4.615123,Massenhoven - Ranst (richting Antwerpen),R11,"12,169"
2545,50.94583951,4.772050695,Snede Holsbeek,R11,"73,324"
1213,51.195783,4.615132,Massenhoven - Ranst (richting Antwerpen),R10,"12,169"
2544,50.94586856,4.772019939,Snede Holsbeek,R10,"73,324"
1212,51.195817,4.615141,Massenhoven - Ranst (richting Antwerpen),B09,"12,169"
2543,51.15495899,4.42009483,Complex nr 6a U.Z.A.,R10,"0,045"
1211,51.194809,4.625146,Massenhoven - Ranst (richting Antwerpen),R11,"12,876"
2542,51.15483383,4.41982759,Complex nr 6a U.Z.A.,R13,"30,742"
1210,51.194838,4.625151,Massenhoven - Ranst (richting Antwerpen),R10,"12,876"
2541,51.15484842,4.41987763,Complex nr 6a U.Z.A.,R12,"30,742"
3872,51.19801544,4.435346044,"R1 RSS Snede kmpt 8,5",R12,"8,534"
3873,51.19408369,4.430928209,"R1 RSS Snede kmpt 9,1",R07,"9,089"
3874,51.19405838,4.430959673,"R1 RSS Snede kmpt 9,1",R08,"9,089"
3875,51.19403406,4.430997215,"R1 RSS Snede kmpt 9,1",R09,"9,089"
3876,51.19401168,4.431034647,"R1 RSS Snede kmpt 9,1",R10,"9,089"
3877,51.19398656,4.431074962,"R1 RSS Snede kmpt 9,1",R11,"9,089"
1219,51.197734,4.594533,Massenhoven - Ranst,R10,"10,713"
3878,51.19396339,4.431112187,"R1 RSS Snede kmpt 9,1",R12,"9,089"
1218,51.197768,4.594539,Massenhoven - Ranst,B09,"10,713"
2549,51.12992547,4.09938171,Snede Erembodegem,R11,"79,84"
3890,51.19910964,4.379633144,"R1 RSS Snede kmpt 12,9",R11,"12,954"
3891,51.19910964,4.379633144,"R1 RSS Snede kmpt 12,9",R12,"12,954"
3892,51.19963011,4.378979337,"R1 RSS Snede kmpt 12,9",R10,"13,024"
3893,51.19963011,4.378979337,"R1 RSS Snede kmpt 12,9",R11,"13,024"
1231,51.03958735,3.723399163,ring Gent (Kunstlaan),R10,"7,184"
2562,51.09292158,3.756315663,R4 Complex Gent Zeehaven,R10,"14,351"
1230,51.201582,4.575172,Massenhoven - Ranst,R11,"9,545"
2561,51.09237826,3.75658722,R4 Complex Gent Zeehaven,R11,"14,41"
2560,51.09237826,3.75658722,R4 Complex Gent Zeehaven,R10,"14,41"
1228,51.20097,4.579044,Massenhoven - Ranst,R11,"9,925"
2559,51.018159,4.318479,Snede Londerzeel ALPR,R12,"14,725"
1227,51.200998,4.579057,Massenhoven - Ranst,R10,"9,925"
2558,51.018167,4.318436,Snede Londerzeel ALPR,R11,"14,725"
1226,51.201028,4.57907,Massenhoven - Ranst,B09,"9,925"
2557,51.018175,4.318393,Snede Londerzeel ALPR,R10,"14,725"
1225,51.199137,4.585151,Massenhoven - Ranst,R11,"10,043"
2556,51.017572,4.318319,Snede Londerzeel ALPR,R12,"14,695"
1224,51.199168,4.585162,Massenhoven - Ranst,R10,"10,043"
2555,51.017567,4.318363,Snede Londerzeel ALPR,R11,"14,695"
1223,51.199248,4.585199,Massenhoven - Ranst,R11,"10,038"
2554,51.017555,4.31841,Snede Londerzeel ALPR,R10,"14,695"
1222,51.199279,4.585215,Massenhoven - Ranst,R10,"10,038"
2553,51.13012701,4.10004945,Snede Erembodegem,R12,"79,893"
1221,51.199312,4.585231,Massenhoven - Ranst,B09,"10,038"
2552,51.13015911,4.100038845,Snede Erembodegem,R11,"79,893"
3883,51.19391397,4.431617432,"R1 RSS Snede kmpt 9,1",R08,"9,05"
3884,51.19393815,4.431581815,"R1 RSS Snede kmpt 9,1",R09,"9,05"
3885,51.19396353,4.431545825,"R1 RSS Snede kmpt 9,1",R10,"9,05"
3886,51.19399097,4.431508081,"R1 RSS Snede kmpt 9,1",R11,"9,05"
3887,51.19401466,4.431474817,"R1 RSS Snede kmpt 9,1",R12,"9,05"
3889,51.19910964,4.379633144,"R1 RSS Snede kmpt 12,9",R10,"12,954"
1229,51.201554,4.57515,Massenhoven - Ranst,R10,"9,545"
1242,51.21124697,4.496796003,complex Wommelgem (18),R10,"0,212"
2573,51.19026493,3.094109833,Complex nr. 6 Jabbeke-De Haan deel 1,R10,"92,518"
2572,51.19023343,3.09409023,Complex nr. 6 Jabbeke-De Haan deel 1,R09,"92,518"
2571,51.08667774,3.76060717,Gent Zeehaven kant R4O,R11,"14,997"
2570,51.08667774,3.76060717,Gent Zeehaven kant R4O,R10,"14,997"
1238,51.03911755,3.724662627,ring Gent (Kunstlaan),R11,"7,077"
2569,51.08692349,3.760490563,Gent Zeehaven kant R4O,R11,"14,993"
1237,51.03911755,3.724662627,ring Gent (Kunstlaan),R10,"7,077"
2568,51.08692349,3.760490563,Gent Zeehaven kant R4O,R10,"14,993"
1236,51.03901347,3.724475478,ring Gent (Kunstlaan),R11,"7,087"
2567,51.08550424,3.755692841,Gent Zeehaven kant N424,R11,"3,773"
1235,51.03901347,3.724475478,ring Gent (Kunstlaan),R10,"7,087"
2566,51.08550424,3.755692841,Gent Zeehaven kant N424,R10,"3,773"
1234,51.0397009,3.723558813,ring Gent (Kunstlaan),R11,"7,178"
2565,51.08544418,3.755986153,Gent Zeehaven kant N424,R11,"3,77"
